Title,URL,Source,Type,DateTime,Article,Location,Keywords1,Keywords2
Съпругата на арестувания полицай: Върху мен се оказва психически тормоз,https://nova.bg/news/view/2016/06/03/149534/%D1%81%D1%8A%D0%BF%D1%80%D1%83%D0%B3%D0%B0%D1%82%D0%B0-%D0%BD%D0%B0-%D0%B0%D1%80%D0%B5%D1%81%D1%82%D1%83%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F-%D0%BF%D0%BE%D0%BB%D0%B8%D1%86%D0%B0%D0%B9-%D0%B2%D1%8A%D1%80%D1%85%D1%83-%D0%BC%D0%B5%D0%BD-%D1%81%D0%B5-%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0-%D0%BF%D1%81%D0%B8%D1%85%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8-%D1%82%D0%BE%D1%80%D0%BC%D0%BE%D0%B7/,nova.bg,TV news,2016-06-03 11:26:00,"  ""Полицията оказва натиск и психически тормоз върху мен и семейството ми"". Това твърди Каля Караджова - съпругата на полицая Венцислав Караджов, когото подозират в убийството на родителите си. Каква е истината, разкрива адвоката на Караджов - Зоя Ташкова в предаването ""Часът на Милен Цветков"". ",,съпруга,"уби, тормоз"
Даниела - жената на Чочо: Когато животът продължава...,https://nova.bg/news/view/2016/05/08/147188/%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%D0%BB%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0%D1%82%D0%B0-%D0%BD%D0%B0-%D1%87%D0%BE%D1%87%D0%BE-%D0%BA%D0%BE%D0%B3%D0%B0%D1%82%D0%BE-%D0%B6%D0%B8%D0%B2%D0%BE%D1%82%D1%8A%D1%82-%D0%BF%D1%80%D0%BE%D0%B4%D1%8A%D0%BB%D0%B6%D0%B0%D0%B2%D0%B0/,nova.bg,TV news,2016-05-08 18:18:00,"  Един изключително талантлив български актьор си отиде преди три години точно в дните около Великден. За Чочо Попйорданов се сещаме не само покрай тези годишнини. Много често обаче в студиото ни хора на изкуството си спомнят за него и за неговата енергия.  Екипът на ""Комбина"" отиде в дома му, за да говори с жена му Даниела за това как продължава животът. Малко преди Чочо да почине, двамата задействат процедура за осиновяване на дете.  Парадоксално е, че Катето влиза в дома им дни след смъртта на Чочо. Даниела разказва, че между Чочо и Катето има много силна връзка и сега, и че Катето е негово копие, но все още я пази и не иска да показва нейни снимки.  Даниела разказва и за едно жестоко поредно премеждие в живота си след смъртта на Чочо - тя се пребори със страшна болест.  Целия разговор гледайте във видеото. ",, жена,смърт
Защо една майка спря сина си от училище?,https://nova.bg/news/view/2016/05/04/146812/%D0%B7%D0%B0%D1%89%D0%BE-%D0%B5%D0%B4%D0%BD%D0%B0-%D0%BC%D0%B0%D0%B9%D0%BA%D0%B0-%D1%81%D0%BF%D1%80%D1%8F-%D1%81%D0%B8%D0%BD%D0%B0-%D1%81%D0%B8-%D0%BE%D1%82-%D1%83%D1%87%D0%B8%D0%BB%D0%B8%D1%89%D0%B5/,nova.bg,TV news,2016-05-04 09:57:00,"  „Спрях сина си от училище, след като той бе подложен на системен тормоз в продължение на месеци. Направих всичко възможно като възпитани разговори с преподавателите да се вземат няккави мерки. Оказа се, че училищното ръководство е безсилно срещу децата насилници. И енидственото нещо, което интелигентния човек може да направи, е да отстъпи и да си спаси детето”, разказа в студиото на „Здравей, България” Ирина Тенчева, телевизионен водещ. Тя реши да прекъсне училищното обучение на детето си, което е в трети клас в частно учебно заведение.  „Когато записах детето си в частно училище, се надявах, че там отношенията са по-селектирани, и правилата са по-ясни. Когато една фирма е частна, човек има право сам да налага модела на общуване, на политика въобще. На вече не смятам така. Решението ми да напусна това учебно заведение го взех в края на първия срок на трети клас, тъй като се оказа, че схемите, по които се преподава там, са в пъти назад в сравнение със среднто ниво на началните училища в София. И друго – в класа дойдоха две нови деца, които започнаха да се държат грубо”, добави още Ирина Тенчева. ",,майка,"тормоз, насил"
Токов удар от бойлер уби млада жена,https://nova.bg/news/view/2016/04/30/146543/%D1%82%D0%BE%D0%BA%D0%BE%D0%B2-%D1%83%D0%B4%D0%B0%D1%80-%D0%BE%D1%82-%D0%B1%D0%BE%D0%B9%D0%BB%D0%B5%D1%80-%D1%83%D0%B1%D0%B8-%D0%BC%D0%BB%D0%B0%D0%B4%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0/,nova.bg,TV news,2016-04-30 19:27:00,"Токов удар от бойлер уби на място млада жена в София. Инцидентът е станал в квартал „Княжево” около 16.30 часа, информираха от полицията.  25-годишната жена е влязла в банята да се къпе, когато бойлерът е дал на късо. Пострадал е и мъжът й, който влязъл в банята да й помогне.  Той е откаран в „Пирогов” като не е ясно какво е състоянието му.",, жена,уби
13-годишно момиче в неизвестност от седмици,https://nova.bg/news/view/2016/04/04/144029/13-%D0%B3%D0%BE%D0%B4%D0%B8%D1%88%D0%BD%D0%BE-%D0%BC%D0%BE%D0%BC%D0%B8%D1%87%D0%B5-%D0%B2-%D0%BD%D0%B5%D0%B8%D0%B7%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%BE%D1%81%D1%82-%D0%BE%D1%82-%D1%81%D0%B5%D0%B4%D0%BC%D0%B8%D1%86%D0%B8/,nova.bg,TV news,2016-04-04 07:44:00,"  13-годишната Александра от Провадия е в неизвестност от 22 март. Тя изчезва, след като отива до близкия до дома ѝ магазин. В ефира на „Здравей, България” бащата на момичето - Любен Демиров, разказа, че свидетел видял неизвестни да качват детето насила в автомобил. Демиров бил в чужбина в деня на изчезването на дъщеря си. Няма подозрения къде би могла да е Александра, нито кой би могъл да стои зад евентуалното ѝ отвличане.  ​",Провадия,момиче,насил
Каква е причината 12-окласничка да бие своя съученичка в бургаско училище?,https://nova.bg/news/view/2016/03/24/143014/%D0%BA%D0%B0%D0%BA%D0%B2%D0%B0-%D0%B5-%D0%BF%D1%80%D0%B8%D1%87%D0%B8%D0%BD%D0%B0%D1%82%D0%B0-12-%D0%BE%D0%BA%D0%BB%D0%B0%D1%81%D0%BD%D0%B8%D1%87%D0%BA%D0%B0-%D0%B4%D0%B0-%D0%B1%D0%B8%D0%B5-%D1%81%D0%B2%D0%BE%D1%8F-%D1%81%D1%8A%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%87%D0%BA%D0%B0-%D0%B2-%D0%B1%D1%83%D1%80%D0%B3%D0%B0%D1%81%D0%BA%D0%BE-%D1%83%D1%87%D0%B8%D0%BB%D0%B8%D1%89%D0%B5/,nova.bg,TV news,2016-03-24 11:18:00,"  В предаването „Часът на Милен Цветков” ученичката от бургаското училище „Добри Чинтулов”, която бе обвинена за побой над своя съученичка Илияна разказа нейната гледна точка за инцидента.  Тя обясни, че другото момиче я е тормозило в продължение да доста време и затова се е стигнало до това спречкване.  Какво още разказа тя – гледайте във видеото!  Репортер: Цеца Алексова",,ученичк,тормоз
Момиче в болница след побой от съученичка,https://nova.bg/news/view/2016/03/22/142823/%D0%BC%D0%BE%D0%BC%D0%B8%D1%87%D0%B5-%D0%B2-%D0%B1%D0%BE%D0%BB%D0%BD%D0%B8%D1%86%D0%B0-%D1%81%D0%BB%D0%B5%D0%B4-%D0%BF%D0%BE%D0%B1%D0%BE%D0%B9-%D0%BE%D1%82-%D1%81%D1%8A%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%87%D0%BA%D0%B0/,nova.bg,TV news,2016-03-22 16:47:00,"  Дванадесетокласничка от училище ""Добри Чинтулов"" в Бургас е приета в болница, след като била пребита от своя съученичка.  Животът на пострадалата е извън опасност.  Инцидентът станал в понеделник, а малко след това пострадалата сама потърсила лекарска помощ. Тя отишла в Спешното отделение с оплаквания за световъртеж и силни болки. Разказала, че главата й била блъскана в маса. Момичето, което й посегнало - Илияна, обаче отрича да е имало подобни удари. Отричат го и свидетели на боя.  Момичето е прието и настанено за лечение в Отделението по неврохирургия.  От полицията потвърдиха за боя, отказвайки да споменат имената на участвалите в него. По първоначална информация между двете момичета имало стара вражда.  Репортер: Цеца Алексова",Бургас,"момиче, ученичк",преби
Проговаря жената до задържания за побоя на Околовръстното Александър Гечев,https://nova.bg/news/view/2016/03/01/140821/%D0%BF%D1%80%D0%BE%D0%B3%D0%BE%D0%B2%D0%B0%D1%80%D1%8F-%D0%B6%D0%B5%D0%BD%D0%B0%D1%82%D0%B0-%D0%B4%D0%BE-%D0%B7%D0%B0%D0%B4%D1%8A%D1%80%D0%B6%D0%B0%D0%BD%D0%B8%D1%8F-%D0%B7%D0%B0-%D0%BF%D0%BE%D0%B1%D0%BE%D1%8F-%D0%BD%D0%B0-%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2%D1%80%D1%8A%D1%81%D1%82%D0%BD%D0%BE%D1%82%D0%BE-%D0%B0%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%8A%D1%80-%D0%B3%D0%B5%D1%87%D0%B5%D0%B2/,nova.bg,TV news,2016-03-01 08:29:00,"  Украйна иска да България да й предаде един от биячите на Околовръстното. Участвал ли е Георги Близнаков в мъчения и в проруски батальон? Проговаря жената до другия задържан за побоя Александър Гечев. Освен в побой, Георги Близнаков - единият от биячите на околовръстното, е обвинен в мъчения и убийства на украински граждани, докато се биел на страната на Русия. Твърденията са на съветникът на вътрешния министър на Украйна Антон Герашченко пред БНР. Охранителят трябвало да бъде екстрадиран. „Като народен депутат на Украйна се обърнах към външното министерство и службата за сигурност на Украйна с искане да се оформи документ за международно издирване и предаване на въпросното лице като човек, който незаконно е преминавал границата, участвал е в незаконни въоръжени формирования и е воювал срещу Украйна. Ако се докаже, че непосредствено е участвал в убийства и мъчения на наши граждани, то той може да бъде осъден на дълъг срок лишаване от свобода”, обясни по телефона Антон Герашченко, съветник на вътрешния министър на Украйна. „Не мога да кажа, че той е бияч. Дори и да е ударил веднъж този човек, за мен не е бияч. Трябва нещо да го е провокирало. Може в този момент да е бил напрегнат, не знам какво му се е случило в ежедневието”, обяснява Людмила Димитрова, приятелката на бияча Александър Гечев. Людмила е приятелката на другия задържан за побоя - Александър Гечев, мъжът, който не се вижда на видеоклипа. Заедно от 2 години, имат и 8 месечно бебе.  В деня на побоя Александър се прибрал от околовръстното, но не казал и не показал, че се е случило нещо. „Всичко беше съвсем нормално, като всяка вечер, прибра се, правихме си вечеря, аз се качих горе да приспивам детето. Абсолютно нищо не е споделял с мен. Обяснявам си го, че не е искал да ме тревожи. Не ми се виждаше да е супер притеснен, може и да не съм го забелязала”, добавя Людмила Димитрова. Охранителят излязъл, без да каже на приятелката си къде отива и бил задържан същата вечер. Докато го чакала, Людмила гледала боя с палка, който вече се разпространявал в социалните мрежи. Не подозирала, че й съпругът й също е удрял. На следващия ден истина лъсва. Людмила вижда снимката на приятеля си в новините. „Аз никога не бих се свързала с някакъв селски бияч, както ги изкарват. Много ме е срам от този акт на насилие, защото за мен това е варварство и не мога да го свържа с профила на приятеля ми, защото аз го познавам много добре. Той е изключително добър човек, изключително справедлив”, коментира още Людмила Димитрова. Людмила се запознала с охранителя преди две години, когато се преместил от Пазарджик в София, заради нея. Имал лошо минало и не го взимали на работа. Парите в семейството носила тя. Била стюардеса. „Знам, че е лежал в затвора, но не знам за какво. Знам от неговите думи, че не е бил виновен. Не знам, никога не съм искала да се интересувам от миналото му. Започна да търси работа нагоре-надолу. Просто не можеше да си намери подходящата работа, тъй като има лошо минало и не е толкова квалифициран. Ходеше във сервизи, поправяше коли”, казва още Людмила. И така Александър попада при Ивайло Борисов -Ториното. Людмила знаела, че работи при него като шофьор. Людмила намира сили да се извини на Васко и Мария, но въпреки всичко не смята, че приятелят й е най-големият грешник. „Аз го питах дали съжалява, беше тъжен, каза, че съжалява. Каза да не обръщам внимание на нищо. Да му вярвам. Той каза, че не е удрял никой”, добавя Людмила. Фактите обаче говорят друго. Александър е в ареста за побой.  ","Антон, Пазарджик", жена,"уби, насил"
Адвокат: Иван Евстатиев се е възползвал от момичето,https://nova.bg/news/view/2016/02/09/138872/%D0%B0%D0%B4%D0%B2%D0%BE%D0%BA%D0%B0%D1%82-%D0%B8%D0%B2%D0%B0%D0%BD-%D0%B5%D0%B2%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%B5%D0%B2-%D1%81%D0%B5-%D0%B5-%D0%B2%D1%8A%D0%B7%D0%BF%D0%BE%D0%BB%D0%B7%D0%B2%D0%B0%D0%BB-%D0%BE%D1%82-%D0%BC%D0%BE%D0%BC%D0%B8%D1%87%D0%B5%D1%82%D0%BE/,nova.bg,TV news,2016-02-09 08:12:00,"  „Момичето ходи на психолог, все още не може да се възстанови от случилото се”,  заяви в „Здравей, България” Атанас Димитров, един от адвокатите на момичето, което твърди, че е било изнасилено от бившия кмет на Стрелча Иван Евстатиев.  „По препоръка на психолога от понеделник момичето вече ходи на училище. Тя трябва отново да се социализира. Тo е в постоянен стрес. В постоянен стрес са и родителите ѝ, които също ходят на психотерапевт”, съобщи адвокат Атанас Димитров.  „В първите часове, след като момичето е било изхвърлено от джипа на Иван Евстатиев, то не е могло да говори. Тя няколко пъти е изпадала в безсъзнание”, твърди защитникът.  Той обясни, че момичето е отишло да се види с Иван Евстатиев, защото „е имала доверие на човека, който четири години е бил работодател на майка ѝ”. „Тя е била в щаба му, помагала е в предизборната му кампания, той се е държал любезно с нея”, разказа адвокатът.  „Иван Евстатиев я е поканил „на сокче” и да ѝ обясни, че щял да ѝ помогне да започне да учи право”, твърди адвокат Атанас Димитров. „Дотогава никой не я е виждал тя да употребява алкохол”, подчерта той и добави: „Иван Евстатиев се е възползвал от нея. Има експертизи, които безспорно доказват, че момичето е било девствено”.",Стрелча,момиче,"изнасил, насил"
ГЕРБ обмисля няколко кандидатури на жени за президент,https://nova.bg/news/view/2016/01/24/137385/%D0%B3%D0%B5%D1%80%D0%B1-%D0%BE%D0%B1%D0%BC%D0%B8%D1%81%D0%BB%D1%8F-%D0%BD%D1%8F%D0%BA%D0%BE%D0%BB%D0%BA%D0%BE-%D0%BA%D0%B0%D0%BD%D0%B4%D0%B8%D0%B4%D0%B0%D1%82%D1%83%D1%80%D0%B8-%D0%BD%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B8-%D0%B7%D0%B0-%D0%BF%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82/,nova.bg,TV news,2016-01-24 19:25:00,"  Росен Плевневлиев не е изгубил доверието на ГЕРБ, нито шансът си за втори мандат отново с благословията на партията. Това стана ясно от думите на премиера Бойко Борисов. Още няколко имена за президентски кандидат обаче се обсъждат в партията. Повечето от тях са на жени. Темата обаче ще остане табу поне до май или юни. Премиерът се застъпи и за здравния министър Петър Москов по казуса с ваксините и увери, че това не е приятелски огън от ГЕРБ, каквито съмнения се появиха. Министър-председателят отговори и на критиките на доскорошния си партньор Радан Кънев. „Все едно имаме едно младо семейство и от двете страни са тъщата и свекървата. Радан е свекървата”, каза Борисов. ",, жени,уби
Стабилно е състоянието на намушканото в Перник момиче,https://nova.bg/news/view/2016/01/19/136891/%D1%81%D1%82%D0%B0%D0%B1%D0%B8%D0%BB%D0%BD%D0%BE-%D0%B5-%D1%81%D1%8A%D1%81%D1%82%D0%BE%D1%8F%D0%BD%D0%B8%D0%B5%D1%82%D0%BE-%D0%BD%D0%B0-%D0%BD%D0%B0%D0%BC%D1%83%D1%88%D0%BA%D0%B0%D0%BD%D0%BE%D1%82%D0%BE-%D0%B2-%D0%BF%D0%B5%D1%80%D0%BD%D0%B8%D0%BA-%D0%BC%D0%BE%D0%BC%D0%B8%D1%87%D0%B5/,nova.bg,TV news,2016-01-19 12:25:00,"  Стабилно е състоянието на 15-годишната Зорница, която вчера беше намушкана от приятеля си в Перник. Момичето обаче остава в реанимация.  Очаква се днес съдът да гледа мярката за неотклонение на Радослав, който вчера намушка 13 пъти с нож Зорница. Трагедията стана на спирка на градския транспорт в Перник.  В понеделник десетки жители на града дариха кръв, за да спасят живота на ученичката.  28-годишният Радослав е арестуван за 72 часа. Той многократно е осъждан за хулиганство, за съхранение на наркотици и грабеж.  Радослав казва, че съжалява и не помнел какво се е случило. ",Перник,момиче,мушк
Арестуваха бившия кмет на Пазарджик и Стрелча за изнасилване на ученичка,https://nova.bg/news/view/2016/01/17/136689/%D0%B0%D1%80%D0%B5%D1%81%D1%82%D1%83%D0%B2%D0%B0%D1%85%D0%B0-%D0%B1%D0%B8%D0%B2%D1%88%D0%B8%D1%8F-%D0%BA%D0%BC%D0%B5%D1%82-%D0%BD%D0%B0-%D0%BF%D0%B0%D0%B7%D0%B0%D1%80%D0%B4%D0%B6%D0%B8%D0%BA-%D0%B8-%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%87%D0%B0-%D0%B7%D0%B0-%D0%B8%D0%B7%D0%BD%D0%B0%D1%81%D0%B8%D0%BB%D0%B2%D0%B0%D0%BD%D0%B5-%D0%BD%D0%B0-%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%87%D0%BA%D0%B0/,nova.bg,TV news,2016-01-17 15:23:00,"  Бившият кмет на Пазарджик и Стрелча Иван Евстатиев е арестуван за изнасилване на 16-годишна ученичка. Информацията потвърди окръжният прокурор на Пазарджик Васил Малинов. Арестът беше придружен с протест на жителите на Стрелча срещу бившия градоначалник, който в момента е общински съветник. Те поискаха неговата оставка и твърдят, че охранителни камери са заснели престъплението му. По данни на съдебните медици в Пазарджик обаче върху 16-годишното момиче не е упражнено насилие, уточниха от полицията. Предстои да бъдат извършени експертизи. ","Пазарджик, Стрелча",ученичк,"изнасил, насил"
Страхил Ангелов: Насилието над жени в Германия е организирано,https://nova.bg/news/view/2016/01/10/135963/%D1%81%D1%82%D1%80%D0%B0%D1%85%D0%B8%D0%BB-%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D0%BE%D0%B2-%D0%BD%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B5%D1%82%D0%BE-%D0%BD%D0%B0%D0%B4-%D0%B6%D0%B5%D0%BD%D0%B8-%D0%B2-%D0%B3%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F-%D0%B5-%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B8%D1%80%D0%B0%D0%BD%D0%BE/,nova.bg,TV news,2016-01-10 09:29:00,"  „Повече от очевидно е, че това е организирано. Никой не може да ме убеди, че спонтанно мигрантите са тръгнали да бият и изнасилват жени. Жертвите дори са много повече. Не става дума за тероризъм, а крайната цел е дестабилизиране на политиката на Ангела Меркел, като се използва именно темата с бежанците. В този смисъл според мен дните на Меркел са преброени”, коментира в „Събуди се” бившият депутат Страхил Ангелов.  По думите му Турция клати Европа от доста години и й извива ръцете посредством този бежански поток, който е добре организиран.  „Европа налага религиозната омраза повече от сто години и тя сега ще стане основа. Сега изведнъж да искаш да се отметнеш от това, което си пропагандирал толкова години, става трудно”, на мнение е Ангелов.  „Всичко това се случва поради две причини. Едната е недалновидната политика в Германия, и по-точно на канцлера Ангела Меркел. Втората е неприлагането на закона, защото при такива криминални действия трябва незабавно той да се приложи. Това обаче не се случва”, коментира журналистът Мохамед Халаф.  Според него трябва да има закони, които да защитават европейските ценности. Той даде пример със забрана за носене на забрадки, за да има интеграция. По думите му Европа е виновна за това, защото е проспала интеграцията на бежанците.  „Европа се сблъсква с нови явления, тя ще бъде изправена пред по-страшни неща от тези, които се случват в Кьолн и трябва да бъде подготвена за това”, смята Мохамед Халаф.",, жени,"изнасил, насил"
Агресия в училище: Защо майка нападна преподавател по време на час,https://nova.bg/news/view/2016/01/09/135919/%D0%B0%D0%B3%D1%80%D0%B5%D1%81%D0%B8%D1%8F-%D0%B2-%D1%83%D1%87%D0%B8%D0%BB%D0%B8%D1%89%D0%B5-%D0%B7%D0%B0%D1%89%D0%BE-%D0%BC%D0%B0%D0%B9%D0%BA%D0%B0-%D0%BD%D0%B0%D0%BF%D0%B0%D0%B4%D0%BD%D0%B0-%D0%BF%D1%80%D0%B5%D0%BF%D0%BE%D0%B4%D0%B0%D0%B2%D0%B0%D1%82%D0%B5%D0%BB-%D0%BF%D0%BE-%D0%B2%D1%80%D0%B5%D0%BC%D0%B5-%D0%BD%D0%B0-%D1%87%D0%B0%D1%81/,nova.bg,TV news,2016-01-09 08:40:00,"  Поредно фрапиращо нападение над учител в клас. В Новините на Нова вече ви разказахме, как майка наби преподавателка пред очите на детето си и на съучениците му. Инцидентът е станал в час по английски език в СОУ „Васил Левски” в Севлиево.  Учителката Емилия Калоянова твърди, че конфликтът започнал, тъй като не разрешила на детето да си тръгне от час и да говори с майка си по телефона. „Врата се отвори, жената нахлу и повика детето си. Аз се приближих към нея и й казах, че трябва да остави детето да довърши часа. В този момент тя оставете скочи върху мен и ме нападна. Започна да ме скубе, да ме дърпа”, разказа Емилия Калоянова. Думите на учителката потвърждават и децата, станали свидетели на грозната сцена. Екипът на Нова не успя да открие майката, нахлула по време на час, но успя да се срещне с бабата на детето. Тя твърди, че дъщеря й е била предизвикана, за да постъпи по този начин. Историята за поредния случай на  насилие над учител накара ръководството на училището да затегне мерките и да ограничи достъпа на външни лица. „На входната врата на сградата е сложена топка. Сутринта се отваря, влизат учениците, след това се затваря”, обясни директорът на училището Тома Томов.  По случая е образувана преписка, а учителката ще търси правата си в съда.  Повече гледайте във видеото! ","Левски, Севлиево",майка,насил
Майка нападна учителка в клас,https://nova.bg/news/view/2016/01/08/135796/%D0%BC%D0%B0%D0%B9%D0%BA%D0%B0-%D0%BD%D0%B0%D0%BF%D0%B0%D0%B4%D0%BD%D0%B0-%D1%83%D1%87%D0%B8%D1%82%D0%B5%D0%BB%D0%BA%D0%B0-%D0%B2-%D0%BA%D0%BB%D0%B0%D1%81/,nova.bg,TV news,2016-01-08 10:39:00,"  Фрапиращо нападение над учител в клас. Майка наби преподавателка пред очите на детето си и на съучениците му.  Инцидентът е станал в час по английски език в СОУ „Васил Левски” в Севлиево. Учителката Емилия Калоянова твърди, че конфликтът започнал, тъй като не разрешила на детето да си тръгне от час и да говори с майка си по телефона.  „Врата се отвори, жената нахлу и повика детето си. Аз се приближих към нея и й казах, че трябва да остави детето да довърши часа. В този момент тя оставете скочи върху мен и ме нападна. Започна да ме скубе, да ме дърпа”, разказа Емилия Калоянова.  Думите на учителката потвърждават и децата, станали свидетели на грозната сцена. Екипът на Нова не успя да открие майката, нахлула по време на час, но успя да се срещне с бабата на детето. Тя твърди, че дъщеря й е била предизвикана, за да постъпи по този начин.  Историята за поредния случай на  насилие над учител накара ръководството на училището да затегне мерките и да ограничи достъпа на външни лица.  „На входната врата на сградата е сложена топка. Сутринта се отваря, влизат учениците, след това се затваря”, обясни директорът на училището Тома Томов.  По случая е образувана преписка, а учителката ще търси правата си в съда.  Репортер: Юлияна Цанева ","Левски, Севлиево",майка,насил
Коледното желание на една възрастна жена - да има дом,https://nova.bg/news/view/2015/12/23/134255/%D0%BA%D0%BE%D0%BB%D0%B5%D0%B4%D0%BD%D0%BE%D1%82%D0%BE-%D0%B6%D0%B5%D0%BB%D0%B0%D0%BD%D0%B8%D0%B5-%D0%BD%D0%B0-%D0%B5%D0%B4%D0%BD%D0%B0-%D0%B2%D1%8A%D0%B7%D1%80%D0%B0%D1%81%D1%82%D0%BD%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%B4%D0%B0-%D0%B8%D0%BC%D0%B0-%D0%B4%D0%BE%D0%BC/,nova.bg,TV news,2015-12-23 09:45:00,"  Какво е да си сам, възрастен и останал на улицата в България? След цял живот работа за държавата, създаване на семейство и дом. Историята на една възрастна жена с просто, но невъзможно коледно желание. Баба Димитра е на 90 години. Не може да преброи колко пъти през последните 4 години къщата ѝ е ограбвана, а тя -  пребивана. Възмездие все още няма. Вече не го и очаква. Днес от къщата ѝ е останало само това – няколко стени и двор, превърнат в сметище. Има син, за когото не говори много. Не го и обвинява за положението, в което се намира. Болно ѝ е, че държавата, за която тя е работила, днес не ѝ помага.  ""Била съм към тежката механизация – кулокранистка – и съм направила толкова много домове, а аз сега да нямам дом – това е моята заслуга"", с горчивина казва тя.  Нейното коледно желание е да има дом. И макар по Коледа да стават чудеса, чудото на баба Димитра не може да случи.  Не е ясно дали заради съдбата, заради законите или заради близките си, но баба Димитра не знае къде ще прекара празниците. Нито дните след тях.  Стажант-репортер: Антония Шехова",Антон, жена,преби
"Какво се случва с жените, които пропаднаха с асансьор в ""Майчин дом""?",https://nova.bg/news/view/2015/12/07/132699/%D0%BA%D0%B0%D0%BA%D0%B2%D0%BE-%D1%81%D0%B5-%D1%81%D0%BB%D1%83%D1%87%D0%B2%D0%B0-%D1%81-%D0%B6%D0%B5%D0%BD%D0%B8%D1%82%D0%B5-%D0%BA%D0%BE%D0%B8%D1%82%D0%BE-%D0%BF%D1%80%D0%BE%D0%BF%D0%B0%D0%B4%D0%BD%D0%B0%D1%85%D0%B0-%D1%81-%D0%B0%D1%81%D0%B0%D0%BD%D1%81%D1%8C%D0%BE%D1%80-%D0%B2-%D0%BC%D0%B0%D0%B9%D1%87%D0%B8%D0%BD-%D0%B4%D0%BE%D0%BC/,nova.bg,TV news,2015-12-07 19:37:00,"  Преди броени дни с решение на Върховния касационен съд „Майчин дом” беше осъден да плати 75 000 лева на млада майка. Сумата е присъдена като обезщетение на Камелия Камбурова, най-тежко пострадалата бременна жена при пропадането на асансьор в болницата преди повече от пет години. Другите жени от асансьора продължават да водят съдебна битка заради инцидента.  Инцидентът стана на 2 март 2010-а година. Емануела и Детелина не могат да заличат датата от спомените си. Въжето на асансьора в „Майчин дом” се къса. Те и още седем бременните жени политат в шахтата. От шока, част от тях раждат преждевременно.  „След  шест операции  моят крак все още не е добре”, споделя Емануела Фролошка. При инцидента е счупен и десният крак на Детелина, но за нея най-сериозна остава емоционалната травма. „Няма как да бъде обяснено на някой, който не е изживял стреса, че може да загуби детето си”, каза тя. За случилото се държавата все още не е наказала никого. Затова Емануела и Детелина поведоха битка сами.  „След четири години на първа инстанция в Софийския градски съд, моето дело чака решението на Апелативния съд”, обясни Емануела. За да се реши на тази стъпка, на Детелина са й били нужни цели пет години.„Беше ми вменена вина. Смятах, че ние сме виновни затова, че сме претоварили асансьора и едва ли не, ние трябва да платим на болницата, затова, че сме им счупили асансьора”, коментира тя.  От „Майчин дом” отказват да коментират отделните случаи. Решението щял да вземе съда.  Повече по темата – гледайте във видеото!",, жени,уби
"Почина възрастната жена, пребита при обир",https://nova.bg/news/view/2015/11/09/129996/%D0%BF%D0%BE%D1%87%D0%B8%D0%BD%D0%B0-%D0%B2%D1%8A%D0%B7%D1%80%D0%B0%D1%81%D1%82%D0%BD%D0%B0%D1%82%D0%B0-%D0%B6%D0%B5%D0%BD%D0%B0-%D0%BF%D1%80%D0%B5%D0%B1%D0%B8%D1%82%D0%B0-%D0%BF%D1%80%D0%B8-%D0%BE%D0%B1%D0%B8%D1%80/,nova.bg,TV news,2015-11-09 23:03:00,"  Почина 94-годишната Емилия Бузова от Видин, която беше жестоко пребита при обир в дома ѝ. Тя беше нападната на 15 октомври вечерта, жестоко е бита, душена, след което е била затворена в банята на дома си.  Задържаният за нападението мъж е освободен денонощие след престъплението. Той е рецидивист, наскоро излязъл от затвора заради друга кражба.  След огласяване на случая в медиите Окръжна прокуратура –Видин обяви, че са допуснати редица нарушения по делото от разследващите полицаи. В резултат и на това извършителят на деянието е бил освободен след задължителното 24 часово полицейско задържане.  Прокуратурата разпореди допълнително снемане на отпечатъци от къщата на жертвата и извършителят беше задържан за постоянно в ареста.",Видин, жена,"преби, жертва"
