Title,URL,Source,Type,DateTime,Article,Location,Keywords1,Keywords2
Тежко престъпление във Варна - жена уби баща си с нож,https://bntnews.bg/bg/a/zhena-ubi-rodniya-si-bashcha-s-nozh-vv-varna,bntnews.bg,TV news,2019-12-02 10:18:00,"Окръжната прокуратура във Варна задържа жена, убила с нож баща си, съобщиха от пресцентъра на обвинението. 37-годишната Елеонора М. е в ареста с мярка до 72 часа с постановление на дежурен прокурор. Тя е привлечена като обвиняема за умишленото убийство на родния си баща. Тежкото престъпление е извършено на 29 ноември тази година в дома на 61-годишния Стоян М., на когото са нанесени четири удара с нож. Смъртта е настъпила вследствие на проникване в аортата. По време на извършения оглед в дома на убития мъж е намерен ножът, както и други веществени доказателства, които уличават родната му дъщеря в умишленото убийство. Разследването по досъдебното производство ще изяснява причините и обстоятелствата за престъплението, което се наказва с лишаване от свобода от 15 до 20 години, доживотен затвор и доживотен затвор без замяна. Днес Окръжната прокуратура ще внесе искане във Варненския окръжен съд за вземане мярка за неотклонение ""Задържане под стража"" на обвиняемата Елеонора М.",Варна, жена,"уби, смърт"
Мирно шествие постави началото на Международна кампания срещу насилието над жени,https://bntnews.bg/bg/a/mirno-shestvie-postavi-nachaloto-na-mezhdunarodna-kampaniya-sreshchu-nasilieto-nad-zheni,bntnews.bg,TV news,2019-11-25 20:12:00,"Над 23 000 са подадените сигнали за домашно насилие на телефон 112 от началото на годината досега, съобщиха на брифинг от Главна дирекция Национална полиция. От МВР уточниха, че ограничителните заповеди за периода са над 2000.Тази вечер в центъра на София се провежда шествие по повод международния ден за борба с насилието над жени. Вижте повече подробности в прякото включване на Николай Минков. От днес започват 16-те дни от ежегодната Международна кампания срещу насилието над жени. Едно от събитията, част от кампанията, е мирно шествие, което тръгна от пл. ""Независимост"", преминава по Цар освободител, край Народното събрание, Ректората и до стигна до Орлов мост. Движението не беше блокирано напълно, а само в едната лента. МВР съобщи днес, че до 3 години ще стартира автоматична информационна система за жертви от насилие. Освен, че на нея ще се подават сигнали за леки, тежки телесни повреди в домашна среда, изнасилване, ще има пълна информация за насилниците, за издадените ограничителни заповеди и криминалното им минало. Целта е те да бъдат по постоянен контрол, независимо къде отиват, къде работят или с кого живеят. Над 23 000 са подадените сигнали за домашно насилие само за първите 7 месеца на година. За сравнение през цялата 2018 г. те са били малко над 31000. От Националната полиция апелират към пострадалите да не се страхуват, да подават сигнали срещу насилниците. За първите 9 месеца на годината районните съдилища са издали над 2390 ограничителни заповеди срещу насилници, като за цялата предходна година те са били над 2000. В защита на жените от насилие се обяви и омбудсмана Диана Ковачева. Тя и нейният екип излязоха с черни лепенки на устата пред сградата  на обществения защитник, която беше осветена в оранжево- цветът на международната кампания на ООН ""Оринжд уърлд"". Малко преди 20 ч. мирно шествие в подкрепа на жените жертви на насилие, тръгна от пл. ""Независимост"" в столицата до Орлов мост. Участниците в него отправиха конкретни искания към държавните институции. Според протестиращите е нужна и промяна на обществените нагласи, свързани с домашното насилие, което у нас се приемало за нещо нормално.",, жени,"домашно насилие, изнасил, насил"
Над 23 000 са подадените сигнали за домашно насилие от началото на годината,https://bntnews.bg/bg/a/nad-30-000-sa-podadenite-signali-za-domashno-nasilie,bntnews.bg,TV news,2019-11-25 11:48:00,"Над 23 000 са подадените сигнали за домашно насилие на телефон 112 от началото на годината досега, съобщиха на брифинг от Главна дирекция Национална полиция. От МВР уточниха, че ограничителните заповеди за периода са над 2 000. Автоматизирана информационна система ще изгражда МВР през следващите 3 години. В нея ще постъпват всички сигнали за домашно насилие, включващи средни и тежки телесни повреди, изнасилвания и дори убийства. Освен това в нея ще постъпват и сигнали за самите насилници какви ограничителни заповеди са били издавани за тях, дали имат предишно криминално минало. Целта е да се намали до минимум рискът за жените. От началото на годината са извършени 70 убийства, от които 24 са на жени. 182 са случаите на средни телесни повреди, над 100 са били срещу жени, а от 35 случая на следене 26 са на жени. Тази вечер в столицата ще се проведе традиционното шествие на пострадалите от насилие жени. Организирано е от правозащитни организации. Ще започне от площад ""Независимост"", ще премине по ""Цар Освободител"", край Ректората и ще приключи на ""Орлов мост"" с бдения със свещи.",,домашно насилие,"домашно насилие, уби, изнасил, насил"
"Заловиха 34-годишен мъж от Средец, поръчал убийството на бившата си приятелка",https://bntnews.bg/bg/a/zalovikha-34-godishen-mzh-ot-sredets-porchal-ubiystvoto-na-bivshata-si-priyatelka,bntnews.bg,TV news,2019-11-20 15:54:00,"Полицията в Бургас залови 34-годишен мъж от Средец с инициали А.К, който е поръчал убийството на бившата си приятелка на мъж от руенското село Дъскотна и е платил 2500 евро за извършването му. На 19 февруари тази година наетият мъж е направил опит да взриви със самоделна бомба дома на млада жена в айтоското село Черноград. Бомбата се е взривила в двора, образувала е трийсетсантиметрова дупка, но пострадали няма. Извършителят също е задържан. „При претърсване и обиск в жилището беше открита ръчна бойна граната, един брой тротилова пресовка, капсулдетонатор, огнепроводен шнур, палка за ръчна граната и голямо количество бойни патрони 22 калибър”, заяви ст. комисар Радослав Сотиров- директор на Областната дирекция на МВР в Бургас. „Вероятно ще е интересно за вас да узнаете и мотивите за извършването. Те най-общо могат да бъдат сведени до битови, а именно афектът на подбудителя от обтегнатите отношения с лице, с което в миналото е имало интимна връзка и от което има дете. Въпросният подбудител не е признавал бащинството на детето и то е установено по съдебен ред в резултат на иск за установяване на бащинството. Била е присъдена и издръжка, която той първоначално е отказал да плаща”, коментира окръжният прокурор Георги Чинев.","Бургас, Средец",приятелк,уби
Тяло на млада жена изплува от р. Янтра край Велико Търново,https://bntnews.bg/bg/a/tyalo-na-mlada-zhena-izpluva-ot-r-yantra-kray-veliko-trnovo,bntnews.bg,TV news,2019-11-14 19:10:00,"Тяло на млада жена изплува от водите на река Янтра край Велико Търново. Сигналът е подаден от рибар, който около 17 ч забелязал тялото на брега на реката в района на паметника ""Асеневци"". На място е направен оглед. Очаква се след извършването на аутопсия да стане ясно дали има данни за насилствена смърт или става въпрос за нещастен случай.",Велико Търново, жена,"насил, смърт"
Предстои транспорта на тялото на загиналата в Рила жена,https://bntnews.bg/bg/a/predstoi-transporta-na-tyaloto-na,bntnews.bg,TV news,2019-11-14 06:57:00,"Планината привлича много туристи и през есента, и през зимата, въпреки че крие и не малко опасности. Вчера беше открито тялото на жената, която се загуби в Рила в неделя. ""Днес предстои транспорта на тялото. Използвам случая да изкажа съболезнования към близките и приятелите на жената"", каза в студиото на сутрешния блок на БНТ Емил Нешев, директор на Планинската спасителна служба към БЧК. По негово мнение е нямало какво да направят, за да доведат акцията до щастлив край. Понякога грешните решения и упоритостта водят до такива инциденти. Анализът показва, че жената е подценила условията в планината, подценила е и маршрута. Условията в планината по това време са били много тежки. Нешев обясни, че оцеляването в подобни условия е въпрос на опит и подготовка.",Рила, жена,уби
Тежко остава състоянието на 11-годишното момиче от Кардам,https://bntnews.bg/bg/a/tezhko-ostava-sstoyanieto-na-edno-ot-detsata-ot-kardam,bntnews.bg,TV news,2019-10-30 12:09:00,"От прокуратурата в Генерал Тошево заявиха, че правното основание за образуване на досъдебно производство по случая с починалото 9-годишно дете от Кардам е склоняване към самоубийство, но това не е версия, по която се работи. Назначена е съдебно-химическа експертиза на проба от съдържанието в стомаха  на детето, която ще бъде изпратена за анализ във ВМА-София. Продължава да е тежко състоянието на 11-годишната сестра на починалото момченце. Детето все още е в интензивното отделение на университетската болница ""Св. Марина"" във Варна. По-малкото момиченце е добре и е изведено от реанимация. Лекарите от болница ""Св. Марина"" продължават да се борят за живота на 11-годишното момиченце от Кардам. Другите 3 деца в семейството са в добро състояние. Те са настанени в детското отделение на добричката многопрофилна болница по разпореждане на прокуратурата в Генерал Тошево, а не по медицинско предписание. Майката разказа, че се грижи сама за децата си, но те са гледани добре. Според нея смъртта на сина ѝ се дължи на лекарска грешка и, ако момченцето е било откарано в болницата още при първото посещение на лекарския екип, изходът щеше да е друг. Районната прокуратура в Генерал Тошево продължава разследването по случая. Назначени са експертизи. Част от пробите, взети при аутопсията на починалото дете, са изпратени в лаборатория в София. Към момента няма основна версия какво е причинило отравянето.","Варна, Генерал Тошево",момиче,"уби, смърт"
"Оставиха в ареста двамата афганистанци, изнасили непълнолетно момиче",https://bntnews.bg/bg/a/ostavikha-v-aresta-dvamata-afganistantsi-iznasili-neplnoletno-momiche,bntnews.bg,TV news,2019-10-24 12:14:00,"Двамата непълнолетни афганистанци, обвинени в изнасилването на 17-годишно момиче, вече са в ареста. Досега те бяха в детска педагогическа стая, днес мярката им беше сменена с по-тежка - задържане под стража. Решението на съда е окончателно. Делото беше гледано при закрити врата, за да не бъде разкрита лична информация на двамата младежи. Съдът определи поведението им като рисково и опасно, защото са заплашили с нож момичето, преди да го изнасилят. Съдът реши, че има вероятност двамата да се укрият.",,момиче,"изнасил, насил"
Жертвите на домашно насилие в България не се чувстват защитени от институциите,https://bntnews.bg/bg/a/zhertvite-na-domashno-nasilie-v-blgariya-ne-se-chuvstvat-zashchiteni-ot-institutsiite,bntnews.bg,TV news,2019-10-21 20:10:00,"Жертвите на домашно насилие у нас рядко подават сигнали, защото не се чувстват достатъчно защитени от институциите. Така смята специалният докладчик на ООН, Дубравка Симонович, която проучва ситуацията с домашното насилие у нас. Според нея държавата ни не е в състояние да предложи незабавна закрила за жените, които са жертва на посегателство от страна на мъжете си. Тя препоръчва България да преразгледа позицията си за Истанбулската конвенция. Мостът на влюбените, на който срещаме Диана, си има начало и край. И буквално, и метафорично. Точно като нейната история. Но понякога завършва некрасиво. Когато говорим за домашно насилие, жената може и да се престраши да потърси полицията. А полицаите преценяват - може да го задържат за 24 часа, а може и само да го предупредят. Ако жертвата е в Норвегия, тя може със сигурност да отиде в кризисен център. Ако е у нас обаче - може и да няма къде да да отиде. За цялата ни страна кризисните центрове са 13. Твърде малко - на фона на статистиката, че всяка четвърта жена има нужда от място, където да се чувства защитена. Засега делата успяват рядко. И жените не се осмеляват често да подават сигнали. Поради страх, че няма кой да ги защити. А Диана, която е имала смелостта да търси полицията, още помни един от съветите. И години след на своята история, Диана казва, че просто е била късметлийка. Защото е успяла да сложи края сама.",,домашно насилие,"домашно насилие, насил, жертва"
"Протест в подкрепа на учителката, обвинена в насилие над ученичка в с. Яна",https://bntnews.bg/bg/a/protest-v-podkrepa-na-uchitelkata-obvinena-v-nasilie-nad-uchenichka-v-s-yana,bntnews.bg,TV news,2019-10-15 13:05:00,"Протест в подкрепа на учителката от село Яна, която беше обвинена в насилие над ученичка. Тази сутрин близки и приятели на Фани Стоянова се събраха пред училището. Те настояват за справедливост и призоваха да се спре насилието над учители. Учителката по физическо Фани Стоянова има извадено медицинско свидетелство заради синини по цялото тяло. По думите на дъщеря й бабата на пострадалото момиче се е върнала в училище след инцидента. Според Геновева Николова, която е пенсионирана учителка, заради подобни инциденти с ученици, родители записват децата си в съседни училища. Голяма част от учителите в протеста са преподаватели в съседни училища. В подкрепа на г-жа Фани Стоянова има и подписка. Единствената учителка от училището, която се присъедини към протеста заяви, че не се страхува да застане с лицето си. Според нея колегите се страхуват, че може да последва саморазправа. Близки на пострадалото момиче продължават да настояват учителката да бъде уволнена. Очаква се до няколко дни да станат ясни резултатите от проверката по случая.",,ученичк,насил
18-годишен мъж и 24-годишна жена са задържани за убийството в Костенец,https://bntnews.bg/bg/a/mzh-i-zhena-sa-zadrzhanite-za-ubiystvoto-v-kostenets,bntnews.bg,TV news,2019-10-14 13:00:00,"18-годишен и жена на 24 години са задържани за убийството в Костенец, съобщи на брифинг директорът на ОДМВР – София Николай Спасов. Имало е събиране, на което хората са употребили алкохол. След това е възникнало скарване между присъстващите на това събитие и се е стигнало до скандал, при който мъжът е намушкан с нож. Оръжието е намерено. Ще бъде назначена експертиза, съобщи административният ръководител на Окръжна прокуратура - София Наталия Николова.",Костенец, жена,"уби, мушк"
"Криминалисти: Жената, открита в кв. ""Младост"" е убита",https://bntnews.bg/bg/a/kriminalisti-prostrelyanata-v-kv-mladost-zhena-e-ubita,bntnews.bg,TV news,2019-10-11 09:06:00,"Жената, която беше открита снощи с огнестрелна рана в главата в столичния квартал ""Младост"", е убита, разкриха криминалистите. Подробности по случая и потвърдена ли е самоличността на жертвата, вижте в прякото включване на Йоана Миланова. Категорично става дума за убийство, потвърдиха разследващите. Жената е на 47 години, тя е открита от мъжа, с когото живее на семейни начала. Криминалистите извеждат абсолютно всички версии за престъплението, като в момента не може да се говори за категоричен мотив. За случая е уведомен и главният прокурор, вижте повече подробности във видеото!",, жена,"уби, жертва"
Инспекторатът по образование проверява случая с пострадала в клас ученичка,https://bntnews.bg/bg/a/sled-intsidenta-s-postradala-uchenichka-koy-e-vinoven,bntnews.bg,TV news,2019-10-11 08:16:00,"12-годишното момиче, което пострада след спречкване с учител в класна стая, остава в ""Пирогов"". Шестокласничката беше ударена с чин от учителка по физкултура вчера. Инцидентът стана в класна стая в 116-то Основно училище ""Паисий Хилендарски"" в софийското село Яна. Инспекторатът по образование проверява случая. Спорът между учителката и ученичките започнал в съблекалнята на физкултурния салон. Учителката разказва, че намерила шестокласничките да се бият и ги завела в кабинета по история, за който час закъснявали. Учителката по физкултура настояла да бъдат написани отсъствия на шестокласничките. Последвал спор с една от ученичките, при който случайно пострадало друго момиче. Бащата е решен да съди учителката по физкултура, а други родители разказват, че Фани Стоянова и друг път е проявявала агресия към деца. Директорката отрича да е имало други случаи на физическо насилие на учители над ученици. Инспекторатът по образование започна проверка по случая с пострадалото дете. Най-строгото наказание за учителката е дисциплинарно уволнение.",,ученичк,насил
Възрастна жена беше прегазена в Пловдив,https://bntnews.bg/bg/a/vzrastna-zhena-beshe-pregazena-v-plovdiv,bntnews.bg,TV news,2019-08-29 21:23:00,"Възрастна жена е починала след като е била ударена от кола снощи в Пловдив пред блок в жилищен район „Тракия"". Шофьорът е избягал от местопроизшествието, но по-късно е задържан. По непотвърдена информация той е син на директора на Национална агенция по приходите в Пловдив. Жената е блъсната от лек автомобил "", управляван от 20 годишния младеж. Хората от квартала са възмутени от реакцията му след инцидента: Проверката на служители на сектор „Пътна полиция"" е изяснила, че загиналата е на 78 години. Взета ѝ е кръвна проба за химически анализ. Шофьорът на колата също е тестван за употреба на алкохол и наркотици. Резултатите са отрицателни. Младежът живее в блока, пред който е блъснал пешеходката. В жилището му днес нямаше никой от близките му. Жителите на квартала искат да се вземат спешни мерки за безопасността им: Разследването днес беше прехвърлено от Районна в Окръжна прокуратура-Пловдив заради смъртта на жената, а шофьорът остава в ареста за 24 часа.",, жена,смърт
"Все още не е ясно кои са мъжът и жената, чиито тела бяха открити край Негован",https://bntnews.bg/bg/a/vse-oshche-nyama-informatsiya-za-samolichnostta-na-telata-otkriti-kray-negovan,bntnews.bg,TV news,2019-08-19 09:45:00,"Второ денонощие продължава акцията по претърсването на района на водоем до село Негован. В него бяха намерени останки на два трупа - жертвите са мъж и жена. Все още не е ясна тяхната самоличност. Полицията проверява всички сигнали за изчезнали хора. Основната версия, по която се работи, е убийство, извършено преди повече от месец. По информация на БНТ, по телата има следи от насилие. Предстои да бъдат направени експертизи, за да се установи и категоричната причина за тяхната смърт. Вижте повече в прякото включване на Паулина Найденова",, жена,"уби, насил, смърт"
Понеделник е ден на траур в Сливен заради убийството на 7-годишното момиче,https://bntnews.bg/bg/a/nedelya-e-den-na-traur-v-sliven-zaradi-ubiystvoto-na-7-godishnoto-momiche,bntnews.bg,TV news,2019-08-17 15:52:00,"Кметът на Сливен Стефан Радев обявява 19 август, понеделник, за Ден на траур по повод трагичната смърт на Кристин Георгиева. Той изказва дълбоки съболезнования от негово име и от името на Община Сливен към семейството на детето, съобщиха от община Сливен. Кметът изразява съпричастност с болката и трагедията на близките на детето. Стефан Радев е категоричен, че в този тежък момент Община Сливен застава зад роднините на детето и потвърждава готовността си да окаже финансова, психологична и всяка друга подкрепа, от която имат нужда. Пред близките кметът на Сливен е поел ангажимент общината да поеме разходите по погребението, което ще бъде следващата седмица.",Сливен,момиче,смърт
Баща жестоко преби двете си дъщери в село Синя вода,https://bntnews.bg/bg/a/bashcha-zhestoko-prebi-dvete-si-dshcheri-v-selo-sinya-voda,bntnews.bg,TV news,2019-08-16 22:52:00,"10-годишно момиче, пребито от баща си, е подало сигнал в кметството в разградското село Синя вода. От полицията и „Закрила на детето"" в Разград са установили, че и 6-годишната му сестра е жестоко бита. Заедно с братчето им, двете момичета са настанени в приемни семейства. Бащата е арестуван и се разследва за нанесена телесна повреда в условията на домашно насилие. Случката се разиграла в сряда вечерта. Бащата Метин Салиев започнал да бие по-голямото дете, но то успяло да избяга и се скрило у съседи. Гневът му се прехвърлил върху по-малката сестра. Социалните работници в Разград казаха, че при тях децата били доведени в много тежко състояние. Двете момичета и 3-годишното им братче са настанени в 2 приемни семейства. При разговора със социалните работници майката отрекла да е жертва на домашно насилие. Хора от Синя вода обаче разказаха, че децата и преди са били малтретирани. В село Ново село, от където семейството дошло преди 4-5 месеца,  децата също са били наблюдавани от социалните. С тях вече работи психолог, но трябва да мине време, преди да се реши могат ли отново да бъдат върнати в семейна среда.","Ново село, Разград", дъщер,"домашно насилие, преби, насил, жертва"
Съдът остави в ареста обвинения в убийството на 51-годишна жена от Варна,https://bntnews.bg/bg/a/sdt-ostavi-v-aresta-obvineniya-v-ubiystvoto-na-51-godishna-zhena-ot-varna,bntnews.bg,TV news,2019-08-12 15:04:00,"Обвиненият в убийството на 51-годишна жена от Варна Атанас Георгиев остава в ареста. Това реши на заседание днес Варненският окръжният съд. Тежкото престъпление  беше извършено преди дни по особено мъчителен за жертвата начин. Мъжът е на 58 години с постоянен адрес в Пазарджик, а от два месеца е живеел на семейни начала с жертвата си във варненския квартал ""Аспарухово"". Пред съда Атанас Георгиев призна, че е нанесъл няколко удара с юмрук в главата на жертвата. Той оправда искането си да не остане в ареста с факта, че сам се е обадил на спешна помощ на следващия ден, когато е установил, че жената е мъртва. Атанас Георгиев има условна присъда за причинена катастрофа и в момента е в изпитателен срок. След задържането  му, са установени 3.30 промила алкохол в кръвта. След промените в Наказателния кодекс престъплението убийство при домашно насилие се наказва със затвор между 15 и 20 години или с доживотна присъда.","Варна, Пазарджик", жена,"домашно насилие, уби, насил, жертва"
В Пловдив отвори приемна за жертви на домашно насилие,https://bntnews.bg/bg/a/v-plovdiv-otvori-priemna-za-zhertvi-na-domashno-nasilie,bntnews.bg,TV news,2019-08-11 13:53:00,"Приемна за жертви на домашно насилие заработи в най-голямата болница в Южна България - Университетската „Свети Георги"". В нея пострадалите ще получават безплатно психологическа и юридическа подкрепа. Медицински специалисти от здравното заведение вече са обучени как да разпознават белезите на насилието. Приемната е открита с подкрепата на Министерството на правосъдието, МВР-Пловдив, УМБАЛ „Свети Георги"" и фондация „Джендър алтернативи"". Жертвите на домашно насилие ще бъдат насочвани към приемната от лекарите в университетската болница. Обикновено пострадалите идват в здравното заведение, да си извадят медицинско за нанесен побой или търсят спешна медицинска помощ. Приемната ще работи всеки понеделник от 9 до 5 часа.  Консултации на жените, жертва на домашно насилие ще дават психолог и юрист. Екипите на фондацията са готови да реагират спешно и през останалите дни от седмицата. Специалистите разясняват на пострадалите законодателството, като им предлагат и социална помощ. По данни на специалистите, в Пловдивска област се водят най-много дела за защита от домашно насилие. В Консултативния център на Фондация „Джендър алтернативи"" за миналата година са проведени 437 консултации на хора, пострадали от домашно насилие.",,домашно насилие,"домашно насилие, насил, жертва"
"Осъдиха на 25 г. затвор мъж, убил приятелката си",https://bntnews.bg/bg/a/osdikha-na-25-g-zatvor-mzh-ubil-priyatelkata-si,bntnews.bg,TV news,2019-07-30 15:32:00,"Апелативеният съд в Бургас потвърди като правилна, законосъобразна и справедлива 25-годишната ефективна присъда на Теньо Енчев, признат за виновен от две съдебни инстанции за зверското убийство на 20 – годишната Ивета Т. от Айтос. Теньо Енчев умишлено умъртвил по особено мъчителен за нея начин и с особена жестокост майката на детето си, с която живеел на семейни начала, като деянието е извършено при условията на опасен рецидив. Пред първоинстанционния съд Енчев е признал вината си, делото е преминало по съкратена съдебна процедура, като наложеното наказание „доживотен затвор“ е заменено с “лишаване от свобода“ в размер на 25 години, при първоначален строг режим на изтърпяване. В постановеният съдебен акт на Апелативен съд – Бургас е посочено, че по време на съжителството им, Ивета системно и често е малтретирана физически и психически, като сигнали за домашно насилие са подавали свидетели по делото. Съдът е приел извода, че Енчев е причинил смъртта на младата жена с особена жестокост и по особено мъчителен за нея начин. Мъжът е определен от вещи лица и свидетели като агресивна личност, склонна към садизъм, отмъстителност и свирепост. Мъжът е осъден да заплати на сина си А. Т., роден през 2015 г., обезщетение за претърпени неимуществени вреди в размер на 200 000 лева и на майката на убитата Ивета - 150 000 лева.","Айтос, Бургас",приятелк,"домашно насилие, уби, насил, смърт"
"28 години по-късно: Българка, осиновена в САЩ, откри майка си в Добрич",https://bntnews.bg/bg/a/25-godini-po-ksno-blgarka-osinovena-v-sashch-otkri-mayka-si-v-dobrich,bntnews.bg,TV news,2019-06-09 12:34:00,"Българка, осиновена в САЩ, намери родната си майка след повече от четвърт век. 28-годишното момиче я открило чрез детективска агенция през ноември миналата година и след месеци на трепетно очакване вече е в България. След 20-часов полет от Солт Лейк Сити, Жана или Саманта, както е името й в американския паспорт, вече е в добричкото село Спасово, където живее майка й. Когато момичето било на 2 години, майка й загубила дома си. Социалните работници й оставили другата 3-годишна дъщеря, а Саманта била настанена в Дома за сираци в Добрич. По-късно детето попаднало в списъците за осиновяване. Младата майка не преставала да мисли за нея. В Америка младата жена завършила гимназия и в момента работи в компания за онлайн търговия. Сега е решила да помага на болната си от астма майка с каквото може. Мечтае да я заведе един ден в Щатите. Саманта се надява нейната история да помогне и на много други деца да открият родителите си.",,майка,уби
Правосъдното министерство ще бори домашното насилие с 450 хиляди лева,https://bntnews.bg/bg/a/pravosdnoto-ministerstvo-shche-bori-domashnoto-nasilie-s-450-khilyadi-leva,bntnews.bg,TV news,2019-05-31 10:10:00,"Парите са отделени за финансиране на три приоритетни цели за предотвратяване на случаите на домашно насилие както срещу жени, така и срещу мъже. Министерството на правосъдието е заделило 450 хил. лв. за програми за превенция на домашното насилие както срещу жени, така и срещу мъже през 2019 г. Това обяви правосъдният министър Данаил Кирилов, който беше изслушан по време на парламентарния контрол в петък. По думите на Кирилов, през миналата година за превенция са отделени 360 хил. лв., които са използвани за сключване на договори с  17 организации, които да подпомогнат защитата на жертвите от домашно насилие, както и превенцията. Три са целите, които ще бъдат водещи през тази година:",,домашното насилие,"домашно насилие, насил"
